OBJECTID_1,OBJECTID,votdst,NAME,SUM_VOTERS,Shape_Length,Shape_Area
416,416,3365,COV 47-3365,302,12022.5300507844,7671013.15600743
417,417,3517,COV 47-3517,472,18191.4255630878,16016354.6013584
418,418,3551,COV 47-3551,383,15717.9983639303,8881252.35654078
419,419,3581,COV 47-3581,386,8241.63773914672,3222983.11049318
420,420,3597,COV 47-3597,309,18925.1865134535,13505355.7251766
421,421,3713,COV 47-3713,233,8837.26466771131,4107032.16982138
422,422,3795,COV 47-3795,415,23135.4770767729,7422050.80721584
423,423,3799,COV 47-3799,327,7354.23320664522,3105201.14871727
424,424,0342,COVE,537,36364.7151731864,79171525.3736213
425,425,3339,CROSS,517,57543.3259032682,98888649.0303629
426,426,3468,CROW,394,108357.570990474,317497634.02327
427,427,0348,CUMBERLAND,365,95935.3215865672,267943063.187927
428,428,2980,CYPRESS,0,2654.66418801219,439693.070308176
429,429,2804,DANIEL,583,18267.1434717048,11277217.7084048
430,430,3269,DARWOOD,459,19156.9156905519,10290316.3412012
431,431,0358,DENVER,743,11585.7436804154,7330111.68508493
432,432,0954,DES 30-0954,765,24417.1794112569,10828949.9983355
433,433,1227,DES 30-1227,649,17482.8871417289,9741452.30763722
434,434,0016,DES 33-0016,283,5958.67945099113,2201257.46796242
435,435,0272,DES 33-0272,427,8183.73671329279,3326512.2871287
436,436,0297,DES 33-0297,262,6614.22795202363,2442090.06236431
437,437,0360,DES 33-0360,588,11524.5681789909,4332850.19331866
438,438,0361,DES 33-0361,400,11064.9982023745,3765177.03293126
439,439,0362,DES 33-0362,571,15668.1027800104,10196914.7542115
440,440,0363,DES 33-0363,375,7579.65776006526,2917504.63466155
441,441,0364,DES 33-0364,448,12440.0598119162,5904008.84014454
442,442,0366,DES 33-0366,607,10938.1109977194,6817549.09621122
443,443,0367,DES 33-0367,456,10054.3861802741,3850374.94262516
444,444,0437,DES 33-0437,282,6131.67865363591,2151818.49568407
445,445,0532,DES 33-0532,282,6359.26603767363,2371930.86900963
446,446,0668,DES 33-0668,311,10392.6765432201,4041822.52946575
447,447,0682,DES 33-0682,445,7224.21391063955,2911372.38296914
448,448,0864,DES 33-0864,341,7353.70363186899,2610245.26542002
449,449,0911,DES 33-0911,643,11409.5156259403,6502202.95846536
450,450,1071,DES 33-1071,411,6891.06240651036,2858615.40126886
451,451,1078,DES 33-1078,383,7865.4102715121,3410539.19721699
452,452,1128,DES 33-1128,307,6060.67577955602,2274950.32832321
453,453,1146,DES 33-1146,580,8504.11646921152,4107835.83740383
454,454,2394,DES 33-2394,409,9017.46812626308,3253210.67829714
455,455,2395,DES 33-2395,262,7736.21555958241,3428715.67202323
456,456,2416,DES 33-2416,511,19869.2891845714,10575852.1501533
457,457,2455,DES 33-2455,607,13595.6154317613,5923906.71332133
458,458,2623,DES 33-2623,370,10769.6378276149,2743339.7533203
459,459,2625,DES 33-2625,480,9387.90906951386,4420847.36506416
460,460,2626,DES 33-2626,350,5661.82416859578,1916126.14170627
461,461,2627,DES 33-2627,352,9553.44207579861,3450799.40193323
462,462,2637,DES 33-2637,554,13380.1567491183,7851238.70746702
463,463,2671,DES 33-2671,844,11225.8922781143,5772613.21935559
464,464,2672,DES 33-2672,618,14531.7227409376,6079301.20265438
465,465,2673,DES 33-2673,365,7219.16160068036,2581176.42816857
466,466,2674,DES 33-2674,571,13825.2584153023,6301135.1212845
467,467,2820,DES 33-2820,422,7888.18658945035,3172671.1708436
468,468,3131,DES 33-3131,296,15673.5746455917,10739758.7903245
469,469,3273,DEVILLE,605,10216.0372377569,6480380.27248109
470,470,3610,DIAMOND,258,26847.287221127,33643640.7290364
471,471,0370,DILWORTH,473,33080.8468481169,47198016.899857
472,472,3201,DIPPER,574,29762.3910444608,26507936.2932519
473,473,0371,DOCKTON,741,45230.6373900181,89568022.145818
474,474,0373,DOLLOFF,404,19481.6700756575,17027527.4288188
475,475,0374,DOLPHIN,306,18906.0127989053,14826225.7493316
476,476,0379,DORRE DON,801,30467.5512250924,36954264.0394274
477,477,3221,DOUGLAS,600,29095.7003601238,45166611.973738
478,478,3205,DUTHIE HILL,345,94528.0144352984,125048886.058433
479,479,0389,DUV 45-0389,385,19294.6660925819,7234311.33188853
480,480,2959,DUV 45-2959,525,13749.8393340742,5626791.50830432
481,481,3218,DUV 45-3218,574,22014.3054133404,14511958.1970074
482,482,3219,DUV 45-3219,620,16046.1643870793,10873730.1331482
483,483,3481,DUV 45-3481,426,8232.89597694726,3234242.72956974
484,484,3502,DUV 45-3502,575,18724.0360616713,13025110.9501563
485,485,3642,DUV 45-3642,536,9166.00998872818,5056048.90057772
486,486,3741,DUV 45-3741,497,11293.4603214412,4958417.94861954
487,487,3742,DUV 45-3742,427,10428.9789515196,3322873.25779125
488,488,3565,EAGLE,2,26543.3621076407,22173750.5018531
489,489,0392,EARLINGTON,374,15809.388035571,6069390.59816845
490,490,3623,EASTRIDGE,458,24807.0392125903,30707809.9658709
491,491,0395,EASTWOOD,485,14597.5385484668,6719352.49852885
492,492,3500,EDGEHILL,66,7840.2737028095,3387342.72712633
493,493,2563,ELIZABETH,586,8623.51678236348,3806845.39703849
494,494,3283,ELSIE,796,11641.1334577288,7871229.15607277
495,495,0834,ELSOM,592,20023.1182325615,18040121.0946562
496,496,3414,ENM 05-3414,0,600.23630027951,22509.7876949447
497,497,0409,ENM 31-0409,419,12722.4106545788,6774913.40508443
498,498,0410,ENM 31-0410,696,19583.2812446539,14507856.3696009
499,499,0411,ENM 31-0411,753,20817.6128104713,9939746.77790297
500,500,0413,ENM 31-0413,707,9215.79398860562,5201681.78918202
501,501,0415,ENM 31-0415,274,6107.45368522162,2347546.30123365
502,502,0416,ENM 31-0416,716,25593.4138869435,12341455.1948064
503,503,0417,ENM 31-0417,289,10894.4761651329,2845479.94085563
504,504,0418,ENM 31-0418,566,12353.7213119249,8941657.65612809
505,505,0419,ENM 31-0419,545,9740.72854258251,5797343.73600034
506,506,3246,ENM 31-3246,306,17740.3184110917,8306701.09665033
507,507,3247,ENM 31-3247,832,48478.2519556053,44297295.8131071
508,508,3248,ENM 31-3248,742,15392.543286937,12041510.4258428
509,509,3492,ENM 31-3492,325,17014.038645149,10961976.1242448
510,510,0426,EVERGREEN,455,9980.1567952794,5962179.58291257
511,511,0427,EXCALIBUR,406,10477.7726120086,4501901.99975939
512,512,2565,FAIRGLEN,470,10448.3929653867,3470764.49951455
513,513,2459,FAIRHAVEN,831,28958.9830635562,16382805.9305723
514,514,2707,FAIRMONT,398,6024.5036181351,2230700.6200326
515,515,3526,FAIRMONT GLEN,507,21407.9579553314,8877902.04142219
516,516,2441,FAIRVILLE,594,15934.2536926616,7571938.99661131
517,517,2399,FAIRWEATHER,275,7286.5774582263,2683965.33350758
518,518,0430,FAIRWOOD,263,7187.11716576132,2143559.45905507
519,519,3186,FALCON,463,208401.934192579,1374753599.81849
520,520,0432,FALL CITY,547,14633.4529850117,10016614.0327812
521,521,2837,FARLEY,780,57917.8323969507,114717356.302611
522,522,2988,FED 30-2988,647,16571.078636226,11608215.7218361
523,523,2990,FED 30-2990,659,17778.5736460569,15484977.2938583
524,524,2991,FED 30-2991,357,10861.256878071,4551764.0238535
525,525,2992,FED 30-2992,392,6596.53609414256,2610345.54753104
526,526,2993,FED 30-2993,720,17358.3287012323,5893045.9657383
527,527,2994,FED 30-2994,236,7596.50508775894,1957074.66399703
528,528,2995,FED 30-2995,261,7743.04547364827,3062677.64619941
529,529,2996,FED 30-2996,811,19070.2957022543,17997549.1902436
530,530,2999,FED 30-2999,408,7909.22361983022,3472875.03796041
531,531,3000,FED 30-3000,630,10237.0040393577,6540602.67860337
532,532,3001,FED 30-3001,670,8032.06662882418,3995906.34145763
533,533,3002,FED 30-3002,741,12702.8621774266,4944074.98582315
534,534,3003,FED 30-3003,680,37373.1967610879,41296624.0741686
535,535,3004,FED 30-3004,446,12703.8265965312,6305510.56570845
536,536,3005,FED 30-3005,277,6795.85642257043,2267377.21320908
537,537,3006,FED 30-3006,476,10575.2959023881,7162929.31980064
538,538,3007,FED 30-3007,237,6603.56255023147,2190867.63707074
539,539,3008,FED 30-3008,384,8110.93702144352,3661939.40320454
540,540,3010,FED 30-3010,337,16367.8064454842,7371956.42192773
541,541,3011,FED 30-3011,371,10246.8274017555,4092043.64976245
542,542,3012,FED 30-3012,307,6387.56219421763,2398826.38537073
543,543,3013,FED 30-3013,286,8788.74672038203,3608512.73879336
544,544,3014,FED 30-3014,457,14355.1895473887,11132724.5097316
545,545,3015,FED 30-3015,392,11485.4003792828,5267168.6791952
546,546,3017,FED 30-3017,719,12510.2066768544,8158119.6775577
547,547,3018,FED 30-3018,341,9944.35881905568,5346047.8096283
548,548,3019,FED 30-3019,449,18624.2897154927,10217424.6000666
549,549,3020,FED 30-3020,506,15079.7394524189,7490209.37746759
550,550,3021,FED 30-3021,629,11726.1246248235,4676827.59398719
551,551,3022,FED 30-3022,223,6130.93903115707,2172271.9973287
552,552,3023,FED 30-3023,410,11502.3487915756,4077994.1285549
553,553,3024,FED 30-3024,346,11874.0537735304,4923289.01282574
554,554,3025,FED 30-3025,546,10612.5505085541,5941847.13882966
555,555,3026,FED 30-3026,382,8472.52183545713,3116321.39960599
556,556,3027,FED 30-3027,678,12536.6690377693,6410962.8886127
557,557,3028,FED 30-3028,537,8612.1478755937,4553369.34750407
558,558,3029,FED 30-3029,333,6870.12484574984,2778652.5549952
559,559,3030,FED 30-3030,409,6465.2442311167,2430858.29444559
560,560,3031,FED 30-3031,604,12095.2921185563,6080237.54122195
561,561,3032,FED 30-3032,258,5805.0619971978,1448890.53475549
562,562,3033,FED 30-3033,429,11111.0210248469,4194372.4714312
563,563,3034,FED 30-3034,351,7495.89853450242,2263525.52290083
564,564,3035,FED 30-3035,269,9469.29011305908,2371412.80603546
565,565,3036,FED 30-3036,378,7703.33267320742,2676794.23949588
566,566,3037,FED 30-3037,351,7581.21492294117,3299346.65963823
567,567,3038,FED 30-3038,206,5180.24634672909,1350972.93632356
568,568,3039,FED 30-3039,352,10288.8390530176,3510928.36944962
569,569,3040,FED 30-3040,420,7794.44933673185,3059218.41631684
570,570,3041,FED 30-3041,481,8243.20211852445,4194374.59318986
571,571,3042,FED 30-3042,239,5455.8699698499,1621398.57232413
572,572,3043,FED 30-3043,647,14214.7326435841,9264081.91236736
573,573,3044,FED 30-3044,691,19031.5924593318,14650843.3198732
574,574,3045,FED 30-3045,691,10194.912401943,4310144.90941303
575,575,3046,FED 30-3046,414,9023.78081733338,3987815.09936268
576,576,3047,FED 30-3047,624,13338.5005412687,4077620.67547637
577,577,3048,FED 30-3048,540,13824.3598884054,5400606.19612728
578,578,3049,FED 30-3049,465,8217.4799211041,4218894.5136095
579,579,3050,FED 30-3050,596,10974.1664473088,4244763.93800072
580,580,3051,FED 30-3051,449,9172.89233973587,4548165.75771738
581,581,3052,FED 30-3052,509,9599.24175961921,5702100.57744655
582,582,3053,FED 30-3053,498,9957.59625264956,6106603.28696644
583,583,3054,FED 30-3054,417,12811.9974071339,8924329.2106449
584,584,3055,FED 30-3055,654,13339.026415796,8191463.03829929
585,585,3056,FED 30-3056,350,12816.8847537387,6224885.46826805
586,586,3077,FED 30-3077,336,7005.95631950518,2825889.27972357
587,587,3078,FED 30-3078,390,6576.59138584117,2668983.10309188
588,588,3079,FED 30-3079,535,12189.3515000572,4631697.96566313
589,589,3080,FED 30-3080,534,13715.8249294312,9469640.70962558
590,590,3085,FED 30-3085,416,25443.0058673009,18567324.9167663
591,591,3086,FED 30-3086,526,14098.8437907454,8962952.0288138
592,592,3087,FED 30-3087,531,13790.8891928351,5426799.57279269
593,593,3088,FED 30-3088,570,7822.67257433623,3462038.78159633
594,594,3090,FED 30-3090,362,11050.1000176147,4648927.08871473
595,595,3091,FED 30-3091,571,16699.2129208627,7360962.66958982
596,596,3092,FED 30-3092,450,6845.08369222218,2565518.29741364
597,597,3093,FED 30-3093,641,11811.5239268953,4517854.0997517
598,598,3094,FED 30-3094,682,12480.5556647946,6591150.91627136
599,599,3095,FED 30-3095,504,8649.13905892226,3574919.94222829
600,600,3096,FED 30-3096,228,5620.33604832263,1589542.5160152
601,601,3097,FED 30-3097,744,12166.709898244,7056505.57647143
602,602,3098,FED 30-3098,523,9918.9749113238,4004093.70534963
603,603,3110,FED 30-3110,351,12583.1586227049,3669712.5875267
604,604,3234,FED 30-3234,397,9888.56800137686,3397862.48082572
605,605,3235,FED 30-3235,452,11318.3213491682,3259017.06131371
606,606,3236,FED 30-3236,504,11944.7859609438,8031566.94022962
607,607,3237,FED 30-3237,739,12680.2096254577,8678171.25763645
608,608,3238,FED 30-3238,427,8404.25033321474,3990642.23366902
609,609,3289,FED 30-3289,310,34359.2375741622,41890385.7407242
610,610,3305,FED 30-3305,625,9058.50197873699,3289303.20516683
611,611,3372,FED 30-3372,450,9202.47646468317,4162087.72383298
612,612,3395,FED 30-3395,288,8237.72411269535,3908082.33544832
613,613,3574,FED 30-3574,466,10770.6558376729,4255081.36078404
614,614,3582,FED 30-3582,423,30446.781210478,36571176.8339463
615,615,3596,FED 30-3596,329,10988.7771405248,4354338.48751798
616,616,3599,FED 30-3599,412,13325.67912086,10768502.0023641
617,617,3764,FED 30-3764,609,9246.0202778615,5099844.77585528
618,618,3766,FED 30-3766,439,8370.48687981362,3666489.89181906
619,619,2666,FOREST,578,15419.8116613858,12115679.2679481
620,620,2460,FOUR LAKES,739,55240.4935999953,92662867.646202
621,621,3220,FOX,449,20109.8726074419,20278904.5189546
622,622,3616,FRAGER,3,4976.81460206612,1308890.02489785
623,623,0452,FRANKLIN,186,12272.546945292,3787645.96922691
624,624,3302,FREEDOM,725,35832.4115567617,53520103.9589445
625,625,0461,GENEVA,417,13991.3812029415,9449615.54780969
626,626,0469,GLASGOW,662,14224.3977685365,7374614.53334366
627,627,0471,GLENDALE,782,24318.9467648543,14278028.8193069
628,628,3613,GLENN,261,11907.594128873,5291308.54633846
629,629,3630,GRAFF,102,24532.1523469223,17334523.5928911
630,630,0479,GRANDVIEW,7,13509.8476041758,4955287.82121373
631,631,0481,GRASS LAKE,368,15732.244617948,8256629.03580718
632,632,0487,GREEN RIVER,502,127050.299408318,460652912.571168
633,633,3478,GREEN VALLEY,363,55419.0877646832,128570993.691716
634,634,2486,GRIFFITH,600,8096.15745419732,3937230.74909484
635,635,1096,GRIZZLY,711,252963.727846374,369789093.278331
636,636,2909,GROUSEMONT,592,17562.9736352555,16323977.3229366
637,637,0492,GUENEVERE,374,8104.41705119066,2333403.84262477
638,638,2566,HAAS,725,32433.082965315,38046844.4092112
639,639,3768,HAINES,348,7990.02973611346,3215954.5516543
640,640,0493,HAM LAKE,476,29163.9508261511,42678966.9170716
641,641,2840,HANSEN,520,22214.1683296033,25184435.1446392
642,642,0495,HAPPY VALLEY,148,46188.4819255806,44518821.5915593
643,643,3338,HERON,451,12704.7896410265,4037339.27811061
644,644,0520,HI-VALLEY,791,36320.4636100747,52436363.657791
645,645,2655,HILL,546,33029.2204250378,43476223.5189065
646,646,0522,HOBART,637,119225.883802293,366680658.700938
647,647,2926,HOLIDAY LAKE,311,13487.3555702248,10080989.2397942
648,648,2656,HOLLYMORE,498,13518.8676546562,4446640.21723072
649,649,0525,HOLLYWOOD,562,22511.559532736,20834735.2125425
650,650,2615,HOLM LAKE,754,26806.6177691443,44423565.2940979
651,651,3626,HONEY,116,7584.86874199005,1155894.75300994
652,652,3083,HORSESHOE,622,111883.332109305,234203062.197893
653,653,0533,HPT 48-0533,371,18253.8378382445,8459786.76903001
654,654,2984,HUCKLEBERRY,413,13988.6377164837,6363210.29525972
655,655,2606,HUSKY,810,17756.6789787653,17084837.0954714
656,656,0534,HUTCHINSON,225,59044.6069810844,102525894.741874
657,657,3437,IDA,259,15273.5485539442,5127019.40895287
658,658,2938,ILLAHEE,358,4833.70987638595,1095709.61942847
659,659,3284,ISABELLA,728,17893.2573407951,20339250.6197196
660,660,0543,ISS 05-0543,786,20509.1075623456,17212344.7127614
661,661,0544,ISS 05-0544,650,14669.9066178736,6154172.75637057
662,662,0545,ISS 05-0545,318,11713.2651914721,4272148.9106743
663,663,0546,ISS 05-0546,221,37142.0553484087,28210208.6866538
664,664,0547,ISS 05-0547,328,6688.37665943565,2493550.60021512
665,665,0548,ISS 05-0548,769,22323.4300216498,20912775.5439942
666,666,0550,ISS 05-0550,291,10598.1226160559,2481913.51622073
667,667,2461,ISS 05-2461,569,13748.6265001401,8271690.96350091
668,668,2806,ISS 05-2806,399,8069.27988641888,3326007.95283626
669,669,2929,ISS 05-2929,582,20300.3466686806,11151098.6588588
670,670,3138,ISS 05-3138,433,8409.24902285565,3880648.35751962
671,671,3145,ISS 05-3145,454,18295.232980354,8845735.36577459
672,672,3206,ISS 05-3206,809,14786.4417034612,6134596.10832802
673,673,3464,ISS 05-3464,775,12745.6333798277,5510108.34338001
674,674,3503,ISS 05-3503,530,14676.0158545465,6437600.23757436
675,675,3504,ISS 05-3504,623,8489.25840819337,2626426.20643939
676,676,3527,ISS 05-3527,608,9449.12250842799,3043879.09435001
677,677,3552,ISS 05-3552,705,6899.86257845076,2049482.46157295
678,678,3559,ISS 05-3559,484,18326.6042376543,12743250.7235662
679,679,3572,ISS 05-3572,653,19740.4297797331,8636613.7390251
680,680,3634,ISS 05-3634,491,14290.0872243655,4088654.66413566
681,681,3649,ISS 05-3649,478,22631.1036838312,15104179.0357744
682,682,3651,ISS 05-3651,399,8991.77443486766,2521642.49260431
683,683,3691,ISS 05-3691,513,23694.4467048806,22115951.0172983
684,684,3697,ISS 05-3697,0,5300.4330034019,1740066.23688188
685,685,3711,ISS 05-3711,541,11372.4501204417,3196047.78771289
686,686,3712,ISS 05-3712,45,20784.11190677,12482829.0491754
687,687,3714,ISS 05-3714,340,7490.67847061873,2711888.18537382
688,688,3733,ISS 05-3733,399,10136.3320738399,3427382.20668476
689,689,3736,ISS 05-3736,579,6340.66106681837,2279536.6182562
690,690,1208,ISS 41-1208,659,23943.3840175223,7774072.49483054
691,691,2401,ISS 41-2401,625,20225.2969048012,16102789.3992182
692,692,2409,ISS 41-2409,858,10463.4279968081,5915302.10016301
693,693,2602,ISS 41-2602,552,33542.0841686211,33580692.8420272
694,694,2605,ISS 41-2605,434,6955.00801340495,2430328.23730956
695,695,2692,ISS 41-2692,403,7432.39344800644,2300463.77230996
696,696,2733,ISS 41-2733,671,12032.2219087647,5111596.93073213
697,697,2977,ISS 41-2977,388,8253.47258240875,2524073.69479516
698,698,3533,ISS 41-3533,496,15962.7227755714,10306275.2132238
699,699,3554,ISS 41-3554,420,16059.2811240922,10069267.2578739
700,700,3740,ISS 41-3740,363,10093.8634650909,2768306.78697579
701,701,3786,ISS 41-3786,264,8770.03604535268,1845517.8759608
702,702,3789,ISS 41-3789,212,8240.94455636619,3112854.87568205
703,703,3783,IVERSON,292,35082.0973528083,36950297.2596385
704,704,2785,JAY,466,29160.7805343197,24360645.8566049
705,705,0556,JEFFERSON,666,25603.6757065848,19657595.1006768
706,706,0561,JOVITA,489,19610.0265623597,18264580.6969823
707,707,0568,JUTLAND,86,20136.7776270692,8430340.13852023
708,708,2728,KELLY,368,6931.57572106954,2339974.31589128
709,709,3659,KELSEY,484,10420.6709186193,2638071.73135503
710,710,3375,KEN 05-3375,0,15759.2171288104,13797495.1709587
711,711,3462,KEN 05-3462,0,8157.54865932989,3503686.7217418
712,712,0893,KEN 11-0893,640,13044.072115878,10188561.6394131
713,713,0918,KEN 11-0918,617,10584.6948459737,7001554.86464996
714,714,3331,KEN 11-3331,515,7735.05755833461,3360346.73766941
715,715,3403,KEN 11-3403,582,10534.6260652669,6934646.60261755
716,716,3663,KEN 11-3663,437,9040.96883121233,3796901.8490226
717,717,0270,KEN 33-0270,273,13478.206236707,10202866.8106325
718,718,0453,KEN 33-0453,801,11726.261016399,6385562.69206801
719,719,0575,KEN 33-0575,442,14918.7935149173,8995694.64452838
720,720,0576,KEN 33-0576,427,10353.3135480911,4588343.88384111
721,721,0577,KEN 33-0577,564,17570.9444901828,10959872.4672246
722,722,0578,KEN 33-0578,555,17917.873863287,13699317.3335814
723,723,0581,KEN 33-0581,786,11748.5580942021,6508179.86597929
724,724,0582,KEN 33-0582,557,11144.5994824827,4953394.94699186
725,725,0583,KEN 33-0583,420,11484.9229356116,4661529.53575005
726,726,0585,KEN 33-0585,541,25950.3394967351,13618972.6084991
727,727,0586,KEN 33-0586,466,10235.1916348794,3524094.0642225
728,728,0587,KEN 33-0587,424,11841.0314634616,5489681.41690688
729,729,0588,KEN 33-0588,328,8748.50904677436,3439787.58756257
730,730,0590,KEN 33-0590,760,10259.3737979476,6737402.19723845
731,731,0591,KEN 33-0591,437,31738.980400444,22329177.016016
732,732,0592,KEN 33-0592,198,66159.9855592148,189865922.34715
733,733,0593,KEN 33-0593,230,11359.3720632338,3761209.20308212
734,734,0594,KEN 33-0594,391,7860.77320417979,3913182.56392305
735,735,0595,KEN 33-0595,571,21194.6793666225,10521146.5195076
736,736,0596,KEN 33-0596,557,18314.2607431248,10522143.231976
737,737,0597,KEN 33-0597,725,41515.7901825431,26672182.400276
738,738,0598,KEN 33-0598,508,15732.4279042697,7242174.0155082
739,739,0603,KEN 33-0603,665,8544.38572021756,4325527.13265122
740,740,1055,KEN 33-1055,472,9822.72102392441,4953526.19640515
741,741,2426,KEN 33-2426,546,11050.4242467616,5400577.86468218
742,742,2443,KEN 33-2443,341,13555.0942926888,8797127.03403958
743,743,2567,KEN 33-2567,382,11679.6223337163,5919533.27816946
744,744,2569,KEN 33-2569,467,12961.3769463486,6041986.48540242
745,745,2570,KEN 33-2570,571,13330.2921279315,6463646.49920287
746,746,2618,KEN 33-2618,482,9213.6849908771,5196544.66286278
747,747,2699,KEN 33-2699,387,9860.4879228253,3987873.85702083
748,748,2864,KEN 33-2864,491,15094.1188301739,6677554.97666452
749,749,3172,KEN 33-3172,621,11298.8871632454,5424038.70159257
750,750,3174,KEN 33-3174,771,19136.8195266274,13114818.7212764
751,751,3232,KEN 33-3232,467,9602.51922917574,2302314.97828924
752,752,3332,KEN 33-3332,480,12489.2017095561,7482178.61609322
753,753,3362,KEN 33-3362,376,16839.0061737832,7728959.76575623
754,754,3378,KEN 33-3378,791,7483.50952265662,3532192.52801111
755,755,3445,KEN 33-3445,419,14132.6461838131,7009994.27021304
756,756,3553,KEN 33-3553,588,10749.1913152697,4331835.70544383
757,757,3629,KEN 33-3629,115,12879.0503194028,5507289.11461627
758,758,3644,KEN 33-3644,488,8644.24843410275,3645653.20874891
759,759,3670,KEN 33-3670,283,15935.5047569167,6652872.43270882
760,760,3715,KEN 33-3715,371,15351.1275610001,13844525.2990927
761,761,3753,KEN 33-3753,454,6140.98856950043,2346944.12981903
762,762,3757,KEN 33-3757,440,16950.1260367353,7061765.73150286
763,763,3758,KEN 33-3758,447,14815.3172779787,7822898.7058627
764,764,0026,KEN 47-0026,383,10364.0879784157,4000606.26242546
765,765,0028,KEN 47-0028,537,16717.5592422563,9378275.50463662
766,766,0229,KEN 47-0229,798,10939.2002459144,7558463.30562189
767,767,0238,KEN 47-0238,815,21138.291312238,17461221.9815588
768,768,0246,KEN 47-0246,491,16801.7299001719,9509899.45047994
769,769,0439,KEN 47-0439,621,10418.0677643619,6784155.47921019
770,770,0482,KEN 47-0482,755,10562.9561661944,6973484.6870216
771,771,0498,KEN 47-0498,228,12399.5894942377,5897091.62846065
772,772,0600,KEN 47-0600,429,13415.4958115523,6935016.77294834
773,773,0601,KEN 47-0601,563,7868.95330871263,3373299.78034292
774,774,0662,KEN 47-0662,644,12668.4467386565,8480909.09416717
775,775,0753,KEN 47-0753,678,12439.7158880024,6797063.48136995
776,776,0798,KEN 47-0798,829,17684.8214825368,13944196.7246745
777,777,0835,KEN 47-0835,721,13281.0056514586,5362446.90336772
778,778,0842,KEN 47-0842,833,12943.7093137962,9561610.37163938
779,779,0880,KEN 47-0880,409,7021.54478466731,2772752.53127892
780,780,0910,KEN 47-0910,804,13175.0122656353,10429254.0809824
781,781,1034,KEN 47-1034,771,11237.1738006668,5519411.03172662
782,782,1076,KEN 47-1076,675,10322.8636537846,6153058.11097747
783,783,1102,KEN 47-1102,827,13738.6818229991,9205754.07359706
784,784,1151,KEN 47-1151,470,10527.1680714119,6926330.58296619
785,785,1170,KEN 47-1170,448,10587.3482298398,3682219.79353525
786,786,2403,KEN 47-2403,562,8204.9111195421,3459772.45884105
787,787,2477,KEN 47-2477,552,14652.683442152,10585979.5452439
788,788,2485,KEN 47-2485,639,8508.01865463221,4003275.36697296
789,789,2490,KEN 47-2490,661,11514.2294529884,6651403.10187285
790,790,2568,KEN 47-2568,406,7838.22063257147,3378064.27854493
791,791,2585,KEN 47-2585,413,14667.5984237717,4553283.73131027
792,792,2599,KEN 47-2599,820,10997.6191338729,7096412.22654026
793,793,2667,KEN 47-2667,608,9807.21128574606,3836115.96351656
794,794,2704,KEN 47-2704,812,16631.679473867,9497599.11674146
795,795,2708,KEN 47-2708,491,7964.88618301353,3522041.78198836
796,796,2709,KEN 47-2709,502,11468.594994273,7445632.12943121
797,797,2834,KEN 47-2834,564,7941.03101608342,3503691.50125807
798,798,2836,KEN 47-2836,554,7977.88155619134,3537058.25257454
799,799,2838,KEN 47-2838,674,9271.42847069487,4453689.60764512
800,800,2939,KEN 47-2939,359,9187.27271326779,4090128.96365753
801,801,2985,KEN 47-2985,569,7852.62227780637,2567633.75167851
802,802,3136,KEN 47-3136,296,6966.6296105318,2266605.61090828
803,803,3180,KEN 47-3180,569,8167.89163798682,3677099.08795484
804,804,3184,KEN 47-3184,805,10571.1252271247,6984284.98785631
805,805,3189,KEN 47-3189,785,19513.4781881172,11028616.4536393
806,806,3190,KEN 47-3190,746,12966.0516205724,10145350.8935737
807,807,3275,KEN 47-3275,518,10765.6385557567,6190455.83248793
808,808,3300,KEN 47-3300,533,9362.09145467672,2767779.65571389
809,809,3323,KEN 47-3323,550,8294.38461644571,4166895.7993203
810,810,3344,KEN 47-3344,513,10189.8840658165,4727373.34282169
811,811,3352,KEN 47-3352,0,7368.87073553128,2038747.8478777
812,812,3402,KEN 47-3402,843,20950.8807656426,13953571.3706975
813,813,3408,KEN 47-3408,398,9485.95902435197,5099297.44929136
814,814,3447,KEN 47-3447,266,5720.17362733351,1666368.12103853
815,815,3483,KEN 47-3483,641,8971.28480511405,4370132.84046942
816,816,3493,KEN 47-3493,593,13208.6541545361,10477975.1662926
817,817,3537,KEN 47-3537,635,12603.592672666,7296431.58223047
818,818,3579,KEN 47-3579,294,9334.68487352071,4743788.97001147
819,819,3652,KEN 47-3652,530,10076.7787632132,5459709.12727219
820,820,3676,KEN 47-3676,531,13320.3229576773,7539760.77295684
821,821,3754,KEN 47-3754,505,8282.30120620005,3306675.32241277
822,822,3755,KEN 47-3755,351,10009.2168280736,3852799.55585247
823,823,3778,KEN 47-3778,492,8419.31414764576,3593891.94455407
824,824,3793,KEN 47-3793,290,6528.39332056072,2519180.46556736
825,825,3523,KENTLAKE,719,13492.4208338091,9891253.59057642
826,826,0607,KILLARNEY,470,15954.2644025262,11613451.1996144
827,827,0019,KIR 01-0019,750,11671.1253246274,7495277.13409054
828,828,0356,KIR 01-0356,816,18558.4769200299,12832687.0122737
829,829,0403,KIR 01-0403,524,12855.1365389456,9280102.39867389
830,830,0421,KIR 01-0421,724,20424.1468169993,15834814.800139
831,831,0422,KIR 01-0422,620,8411.71025165399,4393597.928664
832,832,0870,KIR 01-0870,595,9061.75431346179,4343963.77957939
833,833,2457,KIR 01-2457,688,10709.6702991634,5186197.81090779
834,834,2488,KIR 01-2488,749,12219.0688143385,6595012.4671512
835,835,2561,KIR 01-2561,661,9001.21396970769,4578576.99789898
